SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
600552.SH,600552,凯盛科技,10002622,通用,2004-09-30 00:00:00,三季报,2004三季报,058001001,2005-10-21 00:00:00,2005-10-21 00:00:00,CNY,334460078.17,46.7915359707,334460078.17,46.7915359707,,,,,,,,,,,306387469.31,41.9846655486,266710171.05,37.6467310599,,,,,,,,,,,,,,,,,,,1110662.68,57.4218148781,12979910.67,59.4374522288,16095776.08,64.4899779576,,,9490948.83,179.7212398802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460435.29,50.1854635267,28533044.15,130.7671777646,304260.14,1408.482371052,,,334868.86,66581.706127163,,,,,0.0,,28502435.43,130.1535241784,6300903.15,135.7867544895,,,0.0,,,,22201532.28,128.6034916316,,,,,,,17940177.35,128.3254826946,4261354.93,129.7813639066,17960685.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2004-06-30 00:00:00,中报,2004中报,058001001,2005-08-06 00:00:00,2005-08-06 00:00:00,CNY,203871732.21,81.5836773225,203871732.21,81.5836773225,,,,,,,,,,,187646560.12,76.8791888552,163256496.34,76.5853895885,,,,,,,,,,,,,,,,,,,653627.54,291.1575195458,7692080.68,49.3099850786,9575002.48,39.9909736475,,,6469353.08,338.0172687059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323137.0,84.2058728666,16548309.09,160.1008140287,400.85,-98.0126376119,,,317820.0,192518.181818182,,,,,0.0,,16230889.94,154.3120890704,3510578.72,141.9231486691,,,0.0,,,,12720311.22,157.9578353412,,,,,,,10194685.17,149.3594430721,2525626.05,199.6674053585,10407356.0,155.8130526019,,,,,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未经审计
600552.SH,600552,凯盛科技,10002622,通用,2004-03-31 00:00:00,一季报,2004一季报,058001001,2005-04-23 00:00:00,2005-04-23 00:00:00,CNY,97062985.63,104.5717662215,97062985.63,104.5717662215,,,,,,,,,,,87132392.26,95.8557994921,73537699.06,94.0405362635,,,,,,,,,,,,,,,,,,,382589.22,593.9767074104,3709347.31,46.3941538973,3573746.0,8.1311159183,,,5929010.67,751.9046982869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150791.15,31.8805592274,10081384.52,228.0399763859,243.0,,,,,,,,,,0.0,,10081627.52,228.0654971267,2453119.23,178.0271654813,,,0.0,,,,7628508.29,248.2188298691,,,,,,,6428456.25,215.4862462839,1200052.04,683.8962553071,6428213.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2003-12-31 00:00:00,年报,2003年报,058001001,2005-03-30 00:00:00,2005-03-30 00:00:00,CNY,303068631.01,60.2368338754,303068631.01,60.2368338754,,,,,,,,,,,278474304.45,64.6813193109,244551598.93,70.4960946839,,,,,,,,,,,,,,,,,,,1114947.13,30.1846334495,11522133.21,31.2695590678,15367570.0,27.5793587525,,,5918055.18,48.5380792904,,,,,,,,,,,,,11629.09,,,,,,,,,,,,,,,,,,630982.79,134.8404459425,25236938.44,24.2726768487,73629.35,8749.362402798,,,520.76,100.193029105,,,,,0.0,,25310047.03,22.9936995819,5715421.61,25.4371113673,,,0.0,,,,19594625.42,22.298828523,,,,,,,16450934.92,16.8899554903,3143690.5,61.3755513489,16401952.16,12.2883012254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
600552.SH,600552,凯盛科技,10002622,通用,2003-09-30 00:00:00,三季报,2003三季报,058001001,2004-10-22 00:00:00,2004-10-22 00:00:00,CNY,227846977.66,77.3431733026,227846977.66,77.3431733026,,,,,,,,,,,215789126.33,90.1930581813,193764260.87,102.0878351426,,,,,,,,,,,,,,,,,,,705532.89,9.1889136897,8141067.54,70.7349566769,9785262.47,13.6179885374,,,3393002.56,-4.419776352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306577.8,41.0424908159,12364429.13,-18.8549127512,20169.95,,,,502.19,-99.870660452,,,,,0.0,,12384096.89,-16.6006986991,2672288.85,-18.738842927,,,0.0,,,,9711808.04,-15.9924860644,,,,,,,7857282.13,-20.7966850677,1854525.91,13.0638492968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2003-06-30 00:00:00,中报,2003中报,058001001,2004-08-03 00:00:00,2004-08-03 00:00:00,CNY,112274261.22,31.2162663944,112274261.22,31.2162663944,,,,,,,,,,,106087415.56,42.0991349696,92451870.86,51.3595510265,,,,,,,,,,,,,,,,,,,167100.85,-54.4220269177,5151752.36,22.8479049823,6839728.47,5.6728280398,,,1476963.02,-41.9337805847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175421.66,-4.2993944002,6362267.32,-42.6319454382,20169.95,,,,165.0,-99.9573024462,,,,,0.0,,6382272.27,-40.3738971163,1451113.19,-40.261468536,,,0.0,,,,4931159.08,-40.4069014089,,,,,,,4088349.35,-41.8693535499,842809.73,-32.1233761462,4068344.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未经审计
600552.SH,600552,凯盛科技,10002622,通用,2003-03-31 00:00:00,一季报,2003一季报,058001001,2004-04-17 00:00:00,2004-04-17 00:00:00,CNY,47446911.87,,47446911.87,,,,,,,,,,,,44488032.77,,37898111.64,,,,,,,,,,,,,,,,,,,,55129.98,,2533808.36,,3305011.67,,,,695971.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114339.18,,3073218.28,,,,,,165.0,,,,,,0.0,,3073053.28,,882330.77,,,,0.0,,,,2190722.51,,,,,,,,2037634.39,,153088.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2002-12-31 00:00:00,年报,2002年报,058001001,2004-03-06 00:00:00,2004-03-06 00:00:00,CNY,189137930.2,6.2807303515,189137930.2,6.2807303515,,,,,,,,,,,169098903.03,7.4893468788,143435308.23,6.2255736129,,,,,,,,,,,,,,,,,,,856435.28,2.6791426357,8777460.13,69.382651685,12045498.7,3.2784559519,,,3984200.69,-13.5498464996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268685.74,-51.247821708,20307712.91,-4.1859834687,832.03,-44.1643067094,,,-269783.15,-367.8285107457,,,,,0.0,,20578328.09,-2.4524506807,4556404.04,-16.6209174894,,,0.0,,,,16021924.05,2.5009228645,,,,,,,14073865.33,1.4854623489,1948058.72,10.4879561435,14607000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
600552.SH,600552,凯盛科技,10002622,通用,2002-09-30 00:00:00,三季报,2002三季报,058001001,2003-10-20 00:00:00,2003-10-20 00:00:00,CNY,128478008.72,,128478008.72,,,,,,,,,,,,113457940.26,,95881209.64,,,,,,,,,,,,,,,,,,,,646157.99,,4768248.81,,8612423.61,,,,3549900.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217365.56,,15237434.02,,,,,,388272.58,,,,,,0.0,,14849161.44,,3288519.32,,,,0.0,,,,11560642.12,,,,,,,,9920395.55,,1640246.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2002-06-30 00:00:00,中报,2002中报,058001001,2003-08-18 00:00:00,2003-08-18 00:00:00,CNY,85564285.82,,85564285.82,,,,,,,,,,,,74657326.79,,61080962.67,,,,,,,,,,,,,,,,,,,,366626.33,,4193602.13,,6472551.74,,,,2543583.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183302.56,,11090261.59,,,,,,386439.0,,,,,,0.0,,10703822.59,,2429107.57,,,,0.0,,,,8274715.02,,,,,,,,7033036.1,,1241678.92,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2001-12-31 00:00:00,年报,2001年报,058001001,2003-03-10 00:00:00,2003-03-10 00:00:00,CNY,177960698.59,7.136181455,177960698.59,7.136181455,,,,,,,,,,,157316895.06,7.2337366479,135028979.7,7.5793544442,,,,,,,,,,,,,,,,,,,834088.85,-24.7389140342,5182030.18,74.3518602392,11663128.18,-18.2631588846,,,4608668.15,62.3103537341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551125.61,-50.9756909702,21194929.14,3.2562991997,1490.14,,,,100729.81,-94.5780566039,,,,,0.0,,21095689.47,13.0002728855,5464684.79,-14.2192791325,,,0.0,,,,15631004.68,27.1001587786,,,,,,,13867863.44,18.5811885128,1763141.24,192.223872758,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2000-12-31 00:00:00,年报,2000年报,058001001,2002-10-18 00:00:00,2002-10-18 00:00:00,CNY,166107001.55,25.2140729483,166107001.55,25.2140729483,,,,,,,,,,,146704665.88,20.8445767852,125515699.92,21.0619675629,,,,,,,,,,,,,,,,,,,1108260.45,21.2037659703,2972167.99,-26.5521451321,14269120.29,24.3797780213,,,2839417.23,120.5643690142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124188.43,333.6272105302,20526524.1,78.2094306992,,,,,1857817.44,4650.8473731088,,,,,0.0,,18668706.66,62.6321729602,6370527.94,78.8716121748,,,0.0,,,,12298178.72,55.3273103284,,,,,,,11694825.81,52.1673535901,603352.91,159.9685221368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,1999-12-31 00:00:00,年报,1999年报,058001001,2002-10-18 00:00:00,2002-10-18 00:00:00,CNY,132658412.62,,132658412.62,,,,,,,,,,,,121399461.84,,103678886.48,,,,,,,,,,,,,,,,,,,,914377.9,,4046636.89,,11472218.81,,,,1287341.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259252.28,,11518203.06,,,,,,39104.97,,,,,,0.0,,11479098.09,,3561508.65,,,,0.0,,,,7917589.44,,,,,,,,7685502.53,,232086.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
